time,user_name,user_color,message
3505,nicholas_brain,,"Dar vita a una teoria"
3505,sanstheblaster,#00FF7F,"7 dai"
3505,alce_boh,#FFE800,"@Cydonia_Chiara Hai detto che accetti candidature, anche artisti, ma esattamente che tipo di artisti cerchi e accetti? è difficile altrimenti fare una candidatura buona se non si sa cosa cerchi"
3506,marcrou,#FFFD00,"Ah, ci sono i dialoghi quindi"
3506,vomitoimmortale,#9ACD32,"se non c'è almeno un palle però"
3507,xjucchan,,"no… MA"
3507,ochiavica,#C09973,"COME NO LE MIE ASPETTATIVE"
3507,potofgrid,#FF0000,"ciò implica che ci sono i nababbi"
3507,aley_42,,"aley_42 subscribed at Tier 1. They've subscribed for 3 months! Ciao cydo,  volevo ringraziarti per l'intrattenimento che porti ogni giorno e volevo anche chiederti se avevi già visto il film di chainsaw man. A me è piaciuto molto ma ho trovato comunque un po' esagerato che molti lo descrivano come uno dei migliori film d'animazione mai fatto, sarei curioso di conoscere la tua opinione anche sulla serie"
3508,palkialovefest,#8A2BE2,"Ci stai riflettendo troppo"
3508,midnightgamer__,#8A2BE2,"No? Kappa Kappa Kappa Kappa"
3508,auverl,#FF69B4,"no, sono 15"
3509,alastortheratiodemon,#FF69B4,"Dai ci deve essere almeno un palle"
3509,nikoiscold69420,#1E90FF,"ah ok"
3510,checco296,#1E90FF,"quindi il limite e' 7"
3510,hao_tu,#FF69B4,"e in silenzio, si inizia"
3510,dannypecu,,"No, 10"
3510,chriztia,,"daje"
3510,avvocatodeldemonio,#B22222,"quindi c'è la narrazione"
3511,niclak_,#279C00,"Apri"
3512,fantamaghiro,#FF0000,"Apri"
3512,hel_jigoku,#D2691E,"Comprato"
3512,ilvecchioalexd,#FF0000,"Minimo 2"
3513,zacksamis,,"Ah si "no I'm not an everhood deltarine silksong resident mysterious dungeon gear solid""
3513,aloxebagigio94,#FFFFFF,"apri"
3513,icaro_104,#2E8B57,"Cydonia: Il film"
3514,luscoiatrollo,#FF7000,"Quindi la "pausa" si chiama "palle""
3514,shutugu,,"no, tutti lo sono"
3514,chriskurta,#8A2BE2,"6"
3514,o___zio_,,"16 dialoghi sono tutti palle"
3515,justanhollowdani,,"Apri"
3515,xborfu,#00FF7F,"vabbè ho capito, dimmi solo quanti soldi devo mettere da parte da qui al 27"
3516,midnightgamer__,#8A2BE2,"Let's goo!! <3 saidogGodo Kappa"
3516,オカリン (remakebanword),#0000FF,"Finestre"
3517,goldiaaaa,,"non ti ho sentito convinto"
3518,fabiodp_,,"Time to apri"
3518,espeonage02,#8A2BE2,"si parteeeee"
3518,misfitbrain,,"saidogVibe saidogVibe saidogVibe"
3518,jinngy,,"Avevamo visto solo una finestra"
3520,cagasburratomaster,#8A2BE2,"Sto tutto guggato"
3520,fefo_fullpawasr,,"letsgooooooooooooooo"
3520,midnightgamer__,#8A2BE2,"Apri"
3521,drtaxi98,#1E90FF,"dialoghi? quindi ci sono dialoghi, capisco"
3522,veterax842,#153FA3,"Apri"
3522,checco296,#1E90FF,"Apri"
3522,jesusomega,#CAA12C,"apri"
3523,mat_er_asso,#B22222,"9 dialoghi di cui 8 sono palle"
3523,happytheplayer,#FF0000,"il progetto segreto sono delle pallone?"
3524,evildwarf88,#FF0000,"Apri"
3524,leoj_256,,"Apri dai"
3525,karu_sol13,#B22222,"Apri cydo, stanno bussando con le palle"
3526,giovanni_smedile02,,"Apri"
3527,thecongabanana,#9800FF,"apri"
3527,heron_smt,#0500FF,"Ottimo, buon divertimento gente. Ciao ciao e alla prossima"
3527,mangodistruttore,#9ACD32,"a p r i"
3529,lr4zorl,,"apri le palle"
3529,leovill_64,#008000,"apri"
3530,ziogiann1,#FF0000,"Quel no era molto ?no(?)"
3531,dadda_19,#1E90FF,"Apri"
3532,amz_mmkvm,#0000FF,"francesco se hai reso le palle canoniche ti do tutti i miei soldi"
3532,gianlu_27,#1E90FF,"Open"
3533,samuelbelmont_,#0000FF,""No." refuses to elaborate"
3534,edgarsmash,#8C1DE4,"Le finestre"
3534,fenyxpoke,,"Toc toc toc chi è?"
3534,healingdramon,#8A2BE2,"9"
3535,filloaxtv,,"Non ci sono molti NPC che parlano di palle, ma ce ne è uno che dice palle circa 5 volte per frase"
3537,molebeliever,#008000,"come no?"
3537,dogemorto,#5F9EA0,"Madonna mia l'audio aiut"
3538,niclak_,#279C00,"Secondo me dovresti aprire, okay?"
3539,bloodfreak97,#8A2BE2,"Tratti da"
3541,miriam_0902,#88B4D5,"buonaseraa"
3541,chriztia,,"apri"
3544,crazycrowd93,#1E90FF,"Arrivo ora giusto al "momento apri".. ottimo"
3544,theonewhosawtheend,#FF0000,"Il finale mi ha spezzato"
3545,skeeg,#8A45BA,"miglior film annime di sempre"
3546,teryl_soul,#FF69B4,"clopen"
3546,famaryotto,,"famaryotto subscribed with Prime. They've subscribed for 3 months, currently on a 1 month streak! giocone"
3552,idiomatsu,#00FF7F,"Apri"
3554,tenkipk,,"APRI"
3555,mysticmistpog,#8A2BE2,"Si, un capolavoro di animazione per me"
3557,pieru_c,#1E90FF,"hai letto il manga?"
3558,noivwnchstr,#2E8B57,"chat la notte è appena iniziata o quasi finita? non ricordo dove eravamo rimasti l'ultima volta"
3558,dr_punpunk,#DBFF00,"il migliore no"
3560,alce_boh,#FFE800,"Kenshi Yonezu grandissimo compositore"
3567,eris471,#D72BE3,"Apri"
3568,sanstheblaster,#00FF7F,"io lo devo vedere perché per me l'arco del manga non era nulla di così incredible, quindi son curioso"
3569,fabetreus003,,"Si sarebbe dovuto chiamare "il topo di campagna e il topo di città""
3570,harmonia221,#4BB84B,"mia figlia reze darei la vita per lei"
3570,soul_celebi,#FF7F50,"Autore è un pazzo nella vita vera XD"
3570,bloodfreak97,#8A2BE2,"Tratto da una serie probabilmente si è uno dei migliori davvero"
3571,tonio9s,#00FF7F,"Quanto rosico che i miei amici quel giorno mi hanno fatto guardare "dracula" invece..."
3573,fenyxpoke,,"Hai letto Fire Punch?"
3575,mepointexe,,"le finestre prima"
3577,franci_madido,#9ACD32,"Ciao Cydo, domanda off topic: hai mai giocato FF8? Sta in sconto a 8€ su switch, lo consigli?"
3579,froeden_,#FF4500,"la moto-SEGA"
3579,chiave_di_lettura,#00FF7F,"lui bravissimo a scrivere delle metafore su temi che riguardano la sua vita"
3579,drearykeir,#5F9EA0,"kensuke ushio sempre sul pezzo con le sounfìdtrack"
3579,wolf2053,#FF4500,"Leggi Fire punch"
3580,misfitbrain,,"devo ancora recuperarlo, so niente spoilerrrrrr"
3581,ddstroyer04,#008000,"è un film incredibile, nient'altro da dire"
3581,drtaxi98,#1E90FF,"sì ma apri, sono venuto a portarti il CV per il progetto segreto"
3583,begonia_rex_,#8AB4ED,"ma return to silent hill l'hai visto?"
3584,sweetascinnamon_,,"sto bussare che continua mi mette un'ansiaaa"
3585,assassinoignoto94,#8400FF,"anche se ha molti capitoli davvero orrendi , sia di siegno che di narrazione .. si sta perdendo un po verso la "teorica" fine"
3585,n0va_66_,#5F9EA0,"Cydo quando finisci no i'm not a human se ti va dai un'occhiata a lost in the roots, è dagli stessi sviluppatori"
3587,ellezaki_harachan,,"@noivwnchstr Iniziata"
3587,streamlabs,#32C3A2,"Ti sei perso la scorsa live o vuoi recuperarne una? Iscriviti a https://www.youtube.com/c/CydoniaChiara Tutte le live vengono ricaricate almeno 24h dopo dalla loro fine"
3589,eris471,#D72BE3,"@alce_boh mio padre dai tempi di Hachi"
3590,midnightgamer__,#8A2BE2,"saidogGodo saidogGodo"
3591,cammyshill,,"Finestriamo"
3591,demonabis,#0000FF,"Apri è Marcone"
3594,cagasburratomaster,#8A2BE2,"@Harmonia221 Avevo capito gli darei vita"
3596,vomitoimmortale,#9ACD32,"finestring time"
3599,salliegreen,#00FF7F,"pazzesco quel film e pazzesco fujimoto"
3605,sbubbolox,,"Ciao Cydo RE lo porterai più o meno al Day 1 oppure lo giocherai più avanti? Ti si vuole bene"
3607,theonewhosawtheend,#FF0000,"@fabetreus003 sarebbe stato un bellissimo titolo"
3607,sanstheblaster,#00FF7F,"siamo guggati"
3620,nast_twitch_,#B22222,"soprattutto abbiamo scoperto l'identità di enzo..."
3627,drearykeir,#5F9EA0,"i <3 guidega"
3628,nikolopez93,#0000FF,"nikolopez93 subscribed at Tier 1. They've subscribed for 51 months! "
3629,midnightgamer__,#8A2BE2,"saidogCheck saidogCheck"
3638,06decros,#00FFC2,"Siamo super guggati"
3642,mergo813,#D2691E,"ti hanno portato via uno dei tre M"
3643,mat_er_asso,#B22222,"Abbiamo scoperto che Enzone era guggato"
3647,streamlabs,#32C3A2,"Segui con noi dal vivo l'EUIC 2025 direttamente a Londra (evento gratuito): https://www.eventbrite.com/e/biglietti-casting-italiano-del-campionato-internazionale-vgc-red-bull-gaming-sphere-1980630344678"
3652,cagasburratomaster,#8A2BE2,"Quale era la riflessione che avevi detto la scorsa live?"
3673,funzionario_di_mediaset,#FF0000,"funzionario_di_mediaset subscribed at Tier 1. "
3674,sborroide,#5F9EA0,"buonasera mi sono ripreso tutte le live da yt e finalmente sono qui in pari per la prima volta"
3675,streamlabs,#32C3A2,"Canale Telegram per rimanere sempre aggiornati: https://t.me/CydoniaChiara"
3681,drearykeir,#5F9EA0,"toc toc toc"
3682,pigi_00,#1FF432,"ma non puoi saccagnare di botte il tipo che sta fuori? davvero troppo casino sta facendo..."
3683,xeria0,#DAA520,"Xeria0 is gifting 1 Tier 1 Subs to Cydonia_Chiara's community! They've gifted a total of 52 in the channel! "
3683,xeria0,#DAA520,"Xeria0 gifted a Tier 1 sub to davide_025! "
3684,midnightgamer__,#8A2BE2,"saidogPepe"
3689,worldofworgage,#00FF7F,"COS"
3691,worldofworgage,#00FF7F,"hahah aicona"
3692,cagasburratomaster,#8A2BE2,"Se ne andato via il tetto"
3693,syncgabri,#00B300,"lol"
3697,nikoiscold69420,#1E90FF,"lmfao"
3734,fefo_fullpawasr,,"intanto il tizio si è consumato le nocche"
3737,hashi813,#2E8B57,"oooooooooh e basta bussare, e che è? un corriere Amazon?"
3740,philbtz1,,"c'è sempre l'uomo pallido in giro quindi qualcosa di peggio sia del culto che della fema c'è"
3743,roki_niiyama,#00FF7F,"Un po' come noi col progetto"
3744,midnightgamer__,#8A2BE2,"Ci siamo"
3745,worldofworgage,#00FF7F,"ci vedi?"
3746,fantamaghiro,#FF0000,"Ci siamo"
3747,chriztia,,"ci siamo"
3748,syncgabri,#00B300,"tutto ok"
3748,losermizi,#D797B9,"sì"
3749,jinngy,,"Tutto ok"
3750,diansy,#997A8D,"Ci siamo"
3750,chiave_di_lettura,#00FF7F,"noi ci siamo"
3750,rosso_pendragon,#B22222,"Ci siamo"
3751,オカリン (remakebanword),#0000FF,"No siamo solo tranq"
3753,gaiamel,#5F9EA0,"ci siamoo"
3755,zadrello,#B22222,"palle"
3755,mergo813,#D2691E,"la chat guggata"
3756,vomitoimmortale,#9ACD32,"ecchice"
3757,red_furios,,"Ma io mi chiedo, ma le piante e gli alberi com'è che non bruciano?"
3759,begonia_rex_,#8AB4ED,"apri"
3761,fabiodp_,,"Calendario?"
3762,midnightgamer__,#8A2BE2,"saidogPepe saidogPepe saidogPepe"
3764,fantamaghiro,#FF0000,"AH"
3765,cianchetto4,#1E90FF,"oh no"
3766,checco296,#1E90FF,"siamo tutti guggati"
3766,avvocatodeldemonio,#B22222,"hai spento Silksong?"
3766,rosso_pendragon,#B22222,"Oddio"
3766,dadda_19,#1E90FF,"Ah"
3768,mr_ch3se,,"Ammazza"
3768,pigi_00,#1FF432,"tutti ipnotizzati dal bel colore verde"
3769,nemonar,,"ah"
3770,aleksmoon05,#0000FF,"Minchia"
3770,tenkipk,,"AHIA"
3771,teryl_soul,#FF69B4,"oh"
3771,niclak_,#279C00,"oh mammina"
3772,philbtz1,,"rambo aveva la benza appresso del resto"
3772,gaiamel,#5F9EA0,"boia"
3772,misterpinetree,,"AH"
3772,losermizi,#D797B9,"OH"
3772,lr4zorl,,"top"
3773,fantamaghiro,#FF0000,"Beh, che dire..."
3773,scleroman,#FF69B4,"eravamo tutti molto impegnati ad ascoltare"
3773,sborroide,#5F9EA0,"o merda"
3774,the_klown89,#8A2BEB,"Azz"
3774,cagasburratomaster,#8A2BE2,"saidogFear saidogFear saidogFear saidogFear saidogFear"
3774,begonia_rex_,#8AB4ED,"azz"
3775,ertra_,#5F9EA0,"Ah"
3775,varanoluano,#9ACD32,"AHIA"
3775,syncgabri,#00B300,"meeeeeeeeeerda"
3775,pigi_00,#1FF432,"urca"
3776,rosso_pendragon,#B22222,"Quindi noi i prossimi"
3776,hao_tu,#FF69B4,"sembrano mani+"
3776,xeria0,#DAA520,"A"
3776,chriztia,,"azz"
3776,midnightgamer__,#8A2BE2,"Mamma mia saidogFear"
3777,123x0,#FF0000,"Boia"
3778,misfitbrain,,"mh... il fuoco è sempre più vicino."
3778,オカリン (remakebanword),#0000FF,"Direi che i cultisti fanno sul serio"
3779,dovankin_666,,"azz"
3779,vomitoimmortale,#9ACD32,"stasera on fire...literally"
3779,nikoiscold69420,#1E90FF,"o7"
3779,streamlabs,#32C3A2,"Canale Telegram per rimanere sempre aggiornati: https://t.me/CydoniaChiara"
3779,tonio9s,#00FF7F,"Non è un buon segno"
3780,virgi_dio_brando,#DAA520,"Siamo i prossimi?"
3780,khiyoto93,#0000FF,"azz"
3781,justanhollowdani,,"Siamo i prossimi mi sa"
3781,kotoriwalker97,#1E90FF,"What"
3782,mysticmistpog,#8A2BE2,"Meeerda"
3782,bea_cb,#8A2BE2,"che paura"
3783,aleksmoon05,#0000FF,"Di sto passo siamo i prossimi a prendere fuochi"
3783,ziogiann1,#FF0000,"Oh shit"
3784,cianchetto4,#1E90FF,"restiamo solo noi?"
3784,imp3rialit,#00FF7F,"Mi sa che i sopravvissuti della zona di quarantena non se la passano benissimo..."
3785,icaro_104,#2E8B57,"Madonna, e la nostra perché no?"
3785,naturalharmoniatropius,#00FF7F,"Mi sa che siamo i prossimi a sto punto"
3788,steelkinxo,#8A2BE2,"Qualcuno aveva freddo"
3788,lapalissiann,#8A2BE2,"Viene da chiedersi perchè casa nostra no"
3791,marabonzo,,"Rambo ha trovato molti visitor direi"
3791,vcn02,#8A2BE2,"merda che paura"
3794,roki_niiyama,#00FF7F,"Io prima o poi mi aspetto un faccione in primo piano quando guarderemo fuori."
3795,la_dyana,#8A2BE2,"la vedo molto male per noi"
3795,kotoriwalker97,#1E90FF,"Siamo alla sega"
3798,dadda_19,#1E90FF,"Siamo fottuuuuti"
3804,tuccio22,#0000FF,"Mmm si se non fosse tutto ciò che io gioco ha da offrire sarebbe anche bello"
3806,hao_tu,#FF69B4,"a me sembrano delle mani"
3808,rosso_pendragon,#B22222,"Anche il fatto che non sia rosso ma questo blu"
3811,cagasburratomaster,#8A2BE2,"Saranno stati i cultist i?"
3814,pigi_00,#1FF432,"niente piu seghe..."
3815,ddstroyer04,#008000,"@KotoriWalker97 ossia, siamo dove si è stati"
3819,bea_cb,#8A2BE2,"fa capire che la fine è vicina, anche se ogni notte ormai sembra l’ultima notte"
3820,begonia_rex_,#8AB4ED,"stasera si mangia arrosto"
3820,streamlabs,#32C3A2,"Canale Telegram per rimanere sempre aggiornati: https://t.me/CydoniaChiara"
3827,bubblebeesplague,#FF69B4,"Art direction incredibile in questo titolo"
3828,streamlabs,#32C3A2,"Canale Telegram per Programmazione, Avvisi, Annunci e Notifiche varie: https://t.me/CydoniaChiara"
3837,ares95gi,,"10 anni che ti seguo (avevo 20 anni allora) fin dall’inizio con tanto piacere ed enorme stima per ciò che fai (e soprattutto per il modo in cui lo fai). Vedere l’emozione con cui parli di questo progetto mi fa sorridere e mi rende felice come un qualcosa di bello che sta succedendo ad un amico d’infanzia. Che questo progetto sia l’ennesimo dei tuoi tanti successi. Un abbraccio"
3840,zadrello,#B22222,"se guardi bene il fumo in cielo compone la scritta ventisette febbraio"
3840,mister094x,#1E90FF,"Mister094X subscribed with Prime. They've subscribed for 40 months! "
3843,streamlabs,#32C3A2,"Il canale della Cantina: https://www.youtube.com/@LaCantinadiCydonia"
3857,midnightgamer__,#8A2BE2,"saidogPepe saidogPepe saidogPepe saidogPepe"
3859,オカリン (remakebanword),#0000FF,"Terribile"
3867,tommysun_,#008000,"posso dire che con le finestre hanno fatto il lavoro migliore del gioco? design e dialoghi dei personaggi li trovo a volte un po' semplici o comunque non sempre on point, ma le finestre hanno sempre qualcosa da dire in modo estremamente efficace e potente"
3869,imp3rialit,#00FF7F,"Grazie per l'informazione poco angosciante, Cydo"
3869,tuccio22,#0000FF,"Provo e poi ti faccio sapere"
3871,hashi813,#2E8B57,"è seconda solo alla morte venendo bolliti"
3874,ziogiann1,#FF0000,"Quando i cultisti si daranno fuoco, effettivamente, saranno vicinissimi al tuo POV. L'arte fa cose magiche"
3879,scleroman,#FF69B4,"è LA più dolorosa che si possa provare"
3879,philbtz1,,"beh, potrebbe essere anceh Rambo, lui aveva la benzina appresso vedi eh"
3882,lapalissiann,#8A2BE2,"In realta la gente muore piu per i fumi dell'incendio che per il fuoco stesso"
3884,fra867,#00FF7F,"Era rambo non il cultista"
3888,marrix02,#8A2BE2,"raramente si muore per ustione durante un incendio, di solito si muore ben prima per intossicazione"
3888,marabonzo,,"Penso intenda rambo in realtà"
3888,the_jack86,,"Le ustioni sono un modo orribile per morire"
3901,giankao,#1E90FF,"i recettori del dolore sono molto molto sensibili, non è difficile immaginare cosa succede se la pelle non funziona a dovere :c"
3909,froeden_,#FF4500,"rambo non dava fuoco, o sbaglio?"
3910,jinngy,,"Anche secondo me è il cultista"
3910,fra867,#00FF7F,"Aveva le molotov l'ultima notte"
3912,rosso_pendragon,#B22222,"Però nonostante tutto non stiamo pensando di scappare"
3914,philbtz1,,"rambo aveva la tanica di benzina l'ultima volta quindi credo che rambo sia più quotato"
3918,sborroide,#5F9EA0,"provare a chiamare la fema per i cultusti?"
3921,alex_magno_,#00FF7F,"credo intenda rambo, si era munito di molotov e tanica di benzina"
3922,cagasburratomaster,#8A2BE2,"Secondo me è la conseguenza di non aver salvato l'altro cultist?"
3930,gaiamel,#5F9EA0,"il guidega ne sa qualcosa"
3937,mergo813,#D2691E,"forse becca un sintomo e poi brucia le cae"
3940,checco296,#1E90FF,"non vede i tasti"
3942,midnightgamer__,#8A2BE2,"Uh"
3944,dev_gab,#00FF7F,"Voce bassa rispetto al gioco"
3946,iamrealpeely_roberto,#0FFFB1,"Uh"
3948,cagasburratomaster,#8A2BE2,"Povero BigSad"
3951,vomitoimmortale,#9ACD32,"lui sempre peggio"
3951,karu_sol13,#B22222,"Sempre più distrutto il bro..."
3952,fabiodp_,,"Un uomo distrutto"
3953,tuccio22,#0000FF,"Non abbiamo mai dato un nome a questo tizio"
3954,midnightgamer__,#8A2BE2,"BigSad BigSad BigSad"
3954,sborroide,#5F9EA0,"nostro fratello"
3954,aleksmoon05,#0000FF,"Un volto amico una volta tanto"
3955,rosso_pendragon,#B22222,"Lui ancora vive è un eroe"
3955,naturalharmoniatropius,#00FF7F,"Si può abbassare un minimo il volume?"
3956,gorskei,#FF7F00,"Noo"
3957,alastortheratiodemon,#FF69B4,"F"
3961,tuccio22,#0000FF,"Per me è Giacomo"
3962,hao_tu,#FF69B4,"è stato ucciso"
3963,nikoiscold69420,#1E90FF,"lui s'è preso le droghe di enzone"
3965,begonia_rex_,#8AB4ED,"poraccio"
3966,teryl_soul,#FF69B4,"qwq"
3968,gaiamel,#5F9EA0,"è sempre più guggato"
3972,midnightgamer__,#8A2BE2,"Oh"
3972,fantamaghiro,#FF0000,"snmO7 snmO7 snmO7 snmO7"
3973,e17ghora,#1E90FF,"f"
3976,chriztia,,"porello"
3981,botz_kuro,#8A2BE2,"f"
3982,gabrsp_,#B22222,"quindi ne è morto un altro??"
3984,cagasburratomaster,#8A2BE2,"Rimani con noi in casa deliveroo BigSad"
3984,gaiamel,#5F9EA0,"o7"
3989,rosso_pendragon,#B22222,"Lui sempre più stanco"
3991,scimmiapazzoide,,"F"
3999,diansy,#997A8D,"Bro tu hai ordinato Azzo spari"
4002,aleksmoon05,#0000FF,"Il minimo dubbio basta per fare il peggio"
4012,checco296,#1E90FF,"Caparezza non mollare"
4014,midnightgamer__,#8A2BE2,"Vero"
4016,zadrello,#B22222,"il modo in cui gli è cambiata l'espressione, maronn'..."
4017,sanstheblaster,#00FF7F,"ma poi l'ha ordinato lui! Cioè ha chiamato 4 rest e poi li ha sparati? Deficente."
4020,vomitoimmortale,#9ACD32,"@diansy infatti ahahahahah"
4027,chiave_di_lettura,#00FF7F,"lui ci faranno il sequel ispirandosi a Death Stranding, con una storia altrettanto deprimente"
4034,midnightgamer__,#8A2BE2,"Già"
4038,annalisabr,#B22222,"Buonasera <3"
4040,scleroman,#FF69B4,"questi giochi sono anche una conseguenza del covid"
4042,porroprofumato,#0000FF,"i visitor sono in secondo piano ormai"
4048,fabetreus003,,"Sarò crudele, ma sono stato bene durante la quarantena (sono introverso)"
4053,froeden_,#FF4500,"@SansTheBlaster magari ha visto gli occhi rossi per la stanchezza e ha pensato fosse guggato"
4054,rosso_pendragon,#B22222,"Si assolutamente. Nella mia mente c'è un prima e dopo covid"
4056,mergo813,#D2691E,"io vivo a Foggia, ogni mio giorno è un esperienza traumatica"
4056,avvocatodeldemonio,#B22222,"Personalmente no, ma per molti si"
4058,ryu_outsider,#00C4D4,"il covid mi ha levato anni di vita compromettendo la mia salute mentale in modo gravissimo"
4062,nikazuto,#8A2BE2,"Ricordiamo il video del ragazzo rincorso dalla polizia perché stava correndo in spiaggia da solo"
4069,marco02gg,#9ACD32,"Ragazzi che c'erano durante la spagnola fatevi sentire"
4070,drtaxi98,#1E90FF,"ha tirato fuori il peggio di noi"
4074,eri_rar,#FF69B4,"Io ricordo benissimo che dopo 3/4 mesi di covid avevo iniziato a pensare che forse non si sarebbe più tornati alla normalità, è stato davvero un periodo tosto"
4074,midnightgamer__,#8A2BE2,"La gente aveva paura🥺"
4079,tuccio22,#0000FF,"Ti dirò, anche il periodo delle guerre puniche è stato complicato"
4083,rosso_pendragon,#B22222,"Non so se anche voi avete la sensazione che gli anni del covid siano sfumati, difficili da ricordare"
4089,オカリン (remakebanword),#0000FF,"Comprendo come sia successo, ma non giustifico"
4092,creuzak_,#743EAD,"Secondo me fu un errore grave trattare in quel modo chi non aveva fiducia perch"
4100,molebeliever,#008000,"@tuccio22 lo ricordo come se fosse ieri"
4100,avvocatodeldemonio,#B22222,"beh dai, almeno non siamo arrivati a bruciare le case"
4103,gorskei,#FF7F00,"A me fa strano che son già passati 6 anni"
4104,06decros,#00FFC2,"@rosso_pendragon Si ho stra pochi ricordi"
4104,cammyshill,,"> Io che nel Covid stavo nel chillax più assoluto da topo domestico quale sono."
4104,ciabatta_moscia,,"@mergo813 condolianze, io vivo a Gallarate e ti compatisco"
4107,midnightgamer__,#8A2BE2,"BigSad BigSad"
4121,ziogiann1,#FF0000,"È spaventoso che l'umanità, stanca, si stia autodistruggendo, perchè non siamo abituati a pensare come minacciosa, in una apocalisse, l'umanità che prova a sopravvivere. È anche qualcosa di incontrollabile: al visitor puoi sparare, all'umanità intera no"
4123,gaiamel,#5F9EA0,"💜💜💜💜💜💜 spero possiate stare meglio entrambi"
4125,cagasburratomaster,#8A2BE2,"A quel tempo non si Conosceva la natura del virus"
4133,unpolo,#1E90FF,"Pensare al periodo del covid mi fa ragionare su una cosa, e se "il visitor" non sia il risultato di incuria di se stessi dovuta ad una situazione che non ti permette di uscire di casa?"
4136,ビャンシー (biansci_),#1E90FF,"La cosa che più mi amareggia è che dal covid non abbiamo imparato niente riguardo al nostro modo di vivere, se dovesse succedere di nuovo ripeteremmo gli stessi errori"
4137,chrisgamer324,#8A2BE2,"anche mio padre, è stato tipo per 2 mesi in terapia intensiva e stava rischiando tanto"
4139,nikazuto,#8A2BE2,"@rosso_pendragon è un pensiero che mi terrorizza quando ci penso, sento che mi siano stati rubati degli anni di vita"
4144,stefano16161616,,"È assurdo quanto le persone hanno vissuto il covid diversamente da me. Ero molto piccolo e stavo passando un periodo orrendo a scuola perchè venivo bullizzato. A volte penso mi abbia salvato la vita essere allontanato da quel contesto"
4150,rosso_pendragon,#B22222,"Cerchiamo di evitare le cose che ci fanno paura"
4154,ziogiann1,#FF0000,"@cammyshill me too, ma c'è gente che l'ha vissuta malissimo"
4154,porroprofumato,#0000FF,"mio padre ha pure pagato le varie multe pur di non vaccinarsi"
4157,the1mannequin,,"Io continuo a sentire parenti che dubitano di qualunque tipo di vaccino, anche quelli più semplici"
4160,marrix02,#8A2BE2,"il sinceramente non riesco ad avere questa percezione così negativa del periodo covid, secondo me il momento storico in cui viviamo ora è molto peggio"
4161,maku_jodan,#000000,"Ne pago ancora le conseguenze psicologiche come molti"
4163,midnightgamer__,#8A2BE2,"Io quando per la prima volta avevo preso il covid, ero più preoccupata per mia madre che per me stessa ( mia madre era sotto chemio).. e stavo piangendo per questo BigSad"
4169,thenablin,#00FF7F,"È la negazione del problema che frega le persone"
4180,cagasburratomaster,#8A2BE2,"@mergo813 Anche io ero di Foggia, poi la mia famiglia ha traslocato ad Ancona. Quando ce ne semo andati sono tutti impazziti"
4183,checco296,#1E90FF,"io ho fatto la discussione di laurea con il covid"
4184,mirkobat,#BA1616,"Anche mio padre un mese in terapia intensiva, portato in ambulanza la notte tra il 24 e il 25 dicembre"
4186,demonabis,#0000FF,"<3 @Cydonia_Chiara"
4195,dadda_19,#1E90FF,"Fortuna che non ero ancora molto su internet al tempo, sarebbe stato mille volte peggio"
4198,mr_empee_,#1E90FF,"io avevo medici in casa, alla prima conferenza stampa mio padre disse "non saranno mai solo due settimane", ho avuto la fortuna di avere qualcuno in casa che mi spiegava per filo e per segno cosa accadeva e cosa probabilmente sarebbe successo."
4198,rosso_pendragon,#B22222,"@nikazuto si, la mia vita è rallentata e anche nella mia testa io mi sento più piccola degli anni che ho, visto che quel tempo non l'ho sentito come se avessi vissuto"
4198,avvocatodeldemonio,#B22222,"Spero di non essere insensibile, ma io no, non lo capisco..."
4200,gaiamel,#5F9EA0,"@midnightgamer__ leggerti ogni volta mi rivedere delle situazioni così familiari… ti abbraccio tanto forte💜"
4208,tommysun_,#008000,"motivo per cui non capirò mai chi prendeva in giro le persone che cantavano ai balconi. C'era un tizio nella mia cittadina che ogni giorno alle 18 spaccate metteva l'inno italiano a tutto volume, e nonostante io non sia particolarmente patriottico mi sorprendevo ad aspettarlo, e soprattutto a rimpiangerlo quando poi ha smesso. era un momento di unità nella distanza, la cosa più umana di tutto quel periodo"
4210,the_jack86,,"Durante il COVID ho vissuto tutto il periodo da "eroe" a "untore" mentre gente moriva come mosche... È stato pesante"
4218,mergo813,#D2691E,"io voglio sapere con quale forza riuscivi a fare live con tuo padre così"
4218,streamlabs,#32C3A2,"Canale Telegram per rimanere sempre aggiornati: https://t.me/CydoniaChiara"
4219,midnightgamer__,#8A2BE2,"@gaiamel <3 <3 <3 <3 <3 <3 <3"
4223,fabetreus003,,"Mia madre si è ammalata di covid durante una vacanza e siamo dovuti tornare a casa in fretta e furia, ed era rimasta rinchiusa in camera circa una settimana"
4224,sasamii_,#DAA520,"@midnightgamer__ mia madre è morta proprio prima del covid, sennò sarei stato nella tua stessa situazione, quando hai persone deboli vicino a te è sempre più dura"
4225,assassinoignoto94,#8400FF,"beh é un demonio"
4230,wanana404,#377C2D,"Mio padre è un infermiere e il covid o lo stress gli hanno provocato un attacco ischemico transitorio"
4236,lavolpegiocatrice,#00FF7F,"Ciao Cydo, dopodomani esce il nuovo gioco di suda51 sono in puro hype pazzo, lo porterai o giocherai da per te più avanti?"
4238,cagasburratomaster,#8A2BE2,"@stefano16161616 Menomale che la didattica a distanza ti abbia allontanato da ciò"
